#OTU ID	Killed_fB1_C1_5798_CC1	Killed_fB1_C1_5809_CC1	Killed_fB1_C1_5846_CC1	Killed_fB1_C1_5847_CC1	Killed_fB1_C2_5800_CC1	Killed_fB1_C2_5814_CC1	Killed_fB1_C2_5851_CC1	Killed_fB1_C2_5852_CC1	Killed_fB2_C1_5886_CC1	Killed_fB2_C1_5887_CC1	Killed_fB2_C1_5888_CC1	Killed_fB2_C1_5949_CC1	Killed_fB2_C2_5889_CC1	Killed_fB2_C2_5890_CC1	Killed_fB2_C2_5916_CC1	Killed_fB2_C2_5950_CC1	Killed_fB3_C1_6297_CC1	Killed_fB3_C1_6307_CC1	Killed_fB3_C1_6309_CC1	Killed_fB3_C2_6295_CC1	Killed_fB3_C2_6299_CC1	Killed_fB3_C2_6304_CC1	Killed_fB3_C2_6306_CC1	Killed_fB4_C1_6391_CC1	Killed_fB4_C1_6399_CC1	Killed_fB4_C1_6405_CC1	Killed_fB4_C1_6409_CC1	Killed_fB4_C2_6396_CC1	Killed_fB4_C2_6402_CC1	Killed_fB4_C2_6403_CC1	Killed_fB4_C2_6408_CC1	Killed_fB5_C1_6438_CC1	Killed_fB5_C1_6439_CC1	Killed_fB5_C1_6441_CC1	Killed_fB5_C1_6443_CC1	Killed_fB5_C2_6433_CC1	Killed_fB5_C2_6435_CC1	Killed_fB5_C2_6442_CC1	Killed_fB5_C2_6448_CC1	Killed_fB6_C1_6471_CC1	Killed_fB6_C1_6472_CC1	Killed_fB6_C1_6489_CC1	Killed_fB6_C1_6490_CC1	Killed_fB6_C2_6476_CC1	Killed_fB6_C2_6478_CC1	Killed_fB6_C2_6483_CC1	Killed_fB6_C2_6484_CC1	Killed_mB1_6178_CC1	Killed_mB1_6180_CC1	Killed_mB1_6181_CC1	Killed_mB1_6189_CC1	Killed_mB1_6190_CC1	Killed_mB1_6191_CC1	Killed_mB1_6291_CC1	Killed_mB1_6294_CC1	Killed_mB2_6322_CC1	Killed_mB2_6323_CC1	Killed_mB2_6326_CC1	Killed_mB2_6329_CC1	Killed_mB2_6330_CC1	Killed_mB2_6332_CC1	Killed_mB2_6333_CC1	Killed_mB3_6340_CC1	Killed_mB3_6342_CC1	Killed_mB3_6343_CC1	Killed_mB3_6344_CC1	Killed_mB3_6345_CC1	Killed_mB3_6347_CC1	Killed_mB3_6351_CC1	Killed_mB3_6356_CC1	Killed_mB4_6370_CC1	Killed_mB4_6371_CC1	Killed_mB4_6383_CC1	Killed_mB4_6386_CC1	Killed_mB4_6388_CC1	Killed_mB4_6389_CC1	Killed_mB5_6411_CC1	Killed_mB5_6412_CC1	Killed_mB5_6416_CC1	Killed_mB5_6418_CC2	Killed_mB5_6421_CC1	Killed_mB5_6428_CC1	Killed_mB5_6430_CC1	Killed_mB6_6453_CC1	Killed_mB6_6456_CC1	Killed_mB6_6457_CC1	Killed_mB6_6460_CC1	Killed_mB6_6465_CC1	Killed_mB6_6467_CC1	Killed_mB6_6468_CC1	Live_fB1_C1_5810_CC1	Live_fB1_C1_5811_CC1	Live_fB1_C1_5848_CC1	Live_fB1_C1_5849_CC1	Live_fB1_C2_5799_CC1	Live_fB1_C2_5812_CC1	Live_fB1_C2_5813_CC1	Live_fB1_C2_5850_CC1	Live_fB2_C1_5891_CC1	Live_fB2_C1_5917_CC1	Live_fB2_C1_5951_CC1	Live_fB2_C1_5952_CC1	Live_fB2_C2_5892_CC1	Live_fB2_C2_5893_CC1	Live_fB2_C2_5953_CC1	Live_fB2_C2_5954_CC1	Live_fB3_C1_6303_CC1	Live_fB3_C1_6310_CC1	Live_fB3_C1_6312_CC1	Live_fB3_C1_6315_CC1	Live_fB3_C2_6300_CC1	Live_fB3_C2_6308_CC1	Live_fB3_C2_6313_CC1	Live_fB4_C1_6395_CC1	Live_fB4_C1_6400_CC1	Live_fB4_C1_6404_CC1	Live_fB4_C1_6410_CC1	Live_fB4_C2_6392_CC1	Live_fB4_C2_6397_CC1	Live_fB4_C2_6398_CC1	Live_fB4_C2_6406_CC1	Live_fB5_C1_6436_CC1	Live_fB5_C1_6437_CC1	Live_fB5_C1_6445_CC1	Live_fB5_C2_6432_CC1	Live_fB5_C2_6444_CC1	Live_fB5_C2_6446_CC1	Live_fB5_C2_6450_CC1	Live_fB6_C1_6473_CC1	Live_fB6_C1_6477_CC1	Live_fB6_C1_6485_CC1	Live_fB6_C1_6486_CC1	Live_fB6_C2_6475_CC1	Live_fB6_C2_6479_CC1	Live_fB6_C2_6481_CC1	Live_fB6_C2_6487_CC1	Live_mB1_6179_CC1	Live_mB1_6182_CC1	Live_mB1_6183_CC1	Live_mB1_6188_CC1	Live_mB1_6192_CC1	Live_mB1_6193_CC1	Live_mB1_6292_CC1	Live_mB1_6293_CC1	Live_mB2_6317_CC1	Live_mB2_6318_CC1	Live_mB2_6320_CC1	Live_mB2_6324_CC1	Live_mB2_6325_CC1	Live_mB2_6327_CC1	Live_mB2_6328_CC1	Live_mB2_6334_CC1	Live_mB2_6335_CC1	Live_mB3_6341_CC1	Live_mB3_6346_CC1	Live_mB3_6348_CC1	Live_mB3_6349_CC1	Live_mB3_6355_CC1	Live_mB3_6357_CC1	Live_mB3_6359_CC1	Live_mB4_6375_CC1	Live_mB4_6376_CC1	Live_mB4_6378_CC1	Live_mB4_6380_CC1	Live_mB4_6381_CC1	Live_mB4_6382_CC1	Live_mB4_6385_CC1	Live_mB4_6387_CC1	Live_mB5_6415_CC1	Live_mB5_6417_CC1	Live_mB5_6419_CC1	Live_mB5_6423_CC1	Live_mB5_6425_CC1	Live_mB5_6427_CC1	Live_mB5_6429_CC1	Live_mB6_6458_CC1	Live_mB6_6459_CC1	Live_mB6_6461_CC1	Live_mB6_6462_CC1	Live_mB6_6463_CC1	Live_mB6_6466_CC1	Live_mB6_6470_CC1	taxonomy
s__1-19_sp001922585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285938.954443173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__1-19;s__1-19 sp001922585
s__14-2_sp000403255	0	0	0	0	0	0	0	0	0	523546.810362319	0	0	0	0	0	0	0	0	0	0	0	0	0	22420803.0524279	28632691.684628	15611808.8470579	29242072.0417271	21505612.8115184	24407365.2067438	6517239.98688106	21037250.152732	0	0	0	0	0	0	0	0	0	187395.727352631	385007.243764034	0	431752.751850138	240075.220904117	544438.092391304	208740.592831437	0	0	0	0	0	0	0	526500.956521738	0	0	0	0	0	0	0	0	0	0	0	0	0	11266668.7584348	194842.250030618	6132739.85685061	7681673.3299866	3812956.48976306	28779181.7715911	24451508.9469573	245653.71683995	12828802.8163326	5518030.97648686	9773180.32848947	0	15713335.0017793	17305415.3983508	2280467.73131964	0	0	0	0	0	1153089.72751492	0	0	0	0	0	0	0	815082.504883428	0	323780.513496376	0	0	186174.658964803	0	0	1119640.75745735	0	0	0	0	0	0	0	0	20303506.7929001	19447188.1234225	18289779.9242697	23316606.5696419	3959121.21918288	11442830.9158643	15770418.7763236	18794982.4851449	0	0	0	0	0	0	0	0	0	421096.296390823	0	0	0	0	0	676564.120210443	0	0	0	0	0	0	349273.024910732	38875.9837677183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247289.556455498	0	0	0	0	9854935.01972932	402843.131969956	359602.593803098	0	153103.957354657	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp000403255
s__14-2_sp000403315	0	0	0	0	0	244189.578656126	0	0	750605.961352658	2468149.24885093	1351104.9884058	262859.278437133	0	0	0	0	0	0	0	0	198213.77783738	83642.5316123187	0	59430917.3868582	68616805.5164163	45825571.7730948	68147986.7410629	50491438.7748692	58687784.9106516	16716985.4948047	57012192.7216051	0	0	0	0	0	0	0	0	306061.545136832	187395.727352631	605011.383057768	176402.163322939	467732.14783765	200062.684086764	1270355.54891304	238560.677521642	764215.237719805	0	0	0	0	590202.157928387	0	1368902.48695652	0	201542.532036613	0	0	0	0	218958.664200886	0	0	0	0	0	0	13795920.9286957	259789.666707491	8460225.46517343	146664296.303251	11713531.5893145	545655704.808003	487037265.984222	184240.287629962	28850801.0934991	13538775.4559705	51119000.1014105	84583.9676715237	35547192.2936534	51851913.7958021	2614936.33191319	0	0	0	0	0	1019009.52664109	0	0	0	0	0	0	0	1065877.12177064	0	2185518.46610054	0	1256691.59782609	1023960.62430642	0	1054960.72111801	3118999.2529169	0	0	0	0	0	0	0	0	49730741.3218504	46199086.1185753	36923209.1581812	51437137.1058934	9085382.21974336	30378364.8149931	48872368.4906676	52459705.4130825	0	0	0	0	0	0	0	0	0	3729710.05374729	0	0	0	0	0	3189516.56670637	733718.017254901	0	0	0	0	559795.242753622	1135137.33095988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2225606.00809948	158853.266164994	0	0	0	35208995.115942	839256.524937408	395562.853183408	0	0	0	0	0	121657.626627971	0	0	0	0	2020825.4654551	259133.706834251	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp000403315
s__14-2_sp000403845	0	0	0	0	0	0	0	0	0	299169.605921325	0	0	0	0	0	0	0	0	0	0	0	0	0	5652568.65687971	7708801.60739986	5021980.46828436	8267954.27373189	4878399.88162988	6679910.47763514	2132674.06074766	5560141.06600806	0	0	0	0	0	0	0	0	183636.927082099	124930.484901754	522509.830822618	264603.244984409	323814.563887604	160050.147269411	302465.606884058	178920.508141231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1478134.38521739	0	591107.456081986	2404697.73808276	791673.169484703	7920321.03377821	7971651.81969769	0	2801048.64985428	1356892.86307054	1580095.02316896	0	5135277.77944648	4503267.94752623	2493311.38624281	0	0	0	0	0	563136.843670079	0	0	0	0	0	0	0	188095.962665407	0	0	0	0	46543.6647412009	0	0	319897.359273528	0	0	0	0	0	0	0	0	4534327.46640718	3908660.54539957	3283760.06991063	3944685.5335575	617897.531317559	2476667.51329665	2803630.00467976	4895007.72340383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338282.060105222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1075083.82033411	1443521.22289234	970927.003268364	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp000403845
s__14-2_sp001940225	0	0	0	0	0	0	0	0	0	673131.613322982	0	0	0	0	0	0	0	0	0	0	0	0	0	978936.47130319	1313037.63642525	600454.186425304	1252720.34450483	1138293.30571364	1027678.53502079	317914.145701515	871365.390941562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164237.153913043	0	0	333985.796955939	145409.357660456	755755.823833799	958131.228329049	0	616230.702967942	180919.048409405	555959.360003892	0	615003.326879817	964985.988755622	91218.7092527857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404725.641870471	0	0	418892.982670808	0	0	1119640.75745735	0	0	0	0	0	0	0	0	605800.835592862	961146.035753993	1221864.21205977	781125.848229209	389046.593792537	501603.54699679	1146939.54736899	1062124.31734234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	579912.103037523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	627132.22852823	167851.304987482	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp001940225
s__14-2_sp004793545	0	0	0	453604.388637681	0	183142.183992095	0	0	0	1121886.02220497	1013328.74130435	0	0	0	0	229544.212008282	0	0	0	0	66071.2592791267	0	0	26052341.5750042	32614160.6466917	19405587.5703814	32212808.8586957	23538279.4288642	25875477.3996306	7232546.81470947	22157577.0839426	0	0	45565.4031249422	0	27624.3095076976	0	0	0	367273.854164198	218628.348578069	522509.830822618	176402.163322939	575670.335800184	160050.147269411	725917.456521738	238560.677521642	0	0	0	0	530712.068566632	309153.511295822	0	456300.828985506	0	134361.688024409	0	0	0	0	131375.198520532	0	348136.832162765	0	0	0	0	16325173.0989565	194842.250030618	5726353.48079424	13203571.8396581	5460929.20991489	47189393.6401824	35412530.1990416	460600.719074905	14257337.6277583	8925339.72153066	12289627.9579808	169167.935343047	15344333.0056514	22709336.9353823	2310873.96773724	0	0	0	0	0	938561.406116798	0	0	0	0	0	0	0	689685.196439824	0	890396.412115035	0	529133.304347826	372349.317929607	0	0	1279589.43709411	0	0	0	181731.787585812	0	0	0	0	26820455.1757931	26303363.1784676	21688089.7640609	28393924.5831317	4050661.59419288	12101185.5712975	21122803.3307123	23689990.2085487	0	0	57501.6314768715	0	0	0	0	0	0	360939.682620706	0	0	0	0	0	1643084.29193965	504431.136862744	0	0	0	412859.916120563	248797.885668276	349273.024910732	77751.9675354365	0	0	0	0	0	219105.299479486	0	0	144580.048080181	0	327807.332395567	0	0	0	0	358414.908673903	258374.475939836	247289.556455498	0	0	0	0	14513631.5745105	268562.08797997	215761.556281859	0	127586.63112888	269195.766297013	0	213646.116403949	60828.8133139856	0	0	0	0	252603.183181888	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp004793545
s__14-2_sp009774455	0	0	0	907208.777275362	0	0	0	0	0	373962.007401657	0	0	0	0	0	0	0	0	0	0	0	125463.797418478	0	12410388.1684566	14697550.3174052	9634560.3549151	13923091.8289251	9756799.76325976	11304463.8852287	3338098.52986591	9875474.43067104	0	0	0	0	0	180224.975963982	0	0	0	93697.8636763154	0	0	0	0	0	0	0	0	147970.0659219	0	0	0	207653.791578297	0	0	0	0	0	0	0	0	0	646539.831159422	0	0	0	0	13024006.3053043	0	1071382.2641486	5610961.38885978	3102066.29675639	20224025.8457925	14180342.1792699	0	6190317.51617796	2864551.59981558	5881464.80846222	0	7164788.75814987	11644164.2643178	547312.255516714	0	0	0	179298.932668697	0	536320.803495313	0	0	0	756737.11536232	386144.922960095	0	0	376191.925330813	259389.330108185	242835.385122282	0	0	279261.988447205	0	0	1119640.75745735	0	0	0	242309.050114417	0	0	0	0	9417449.35330721	9387192.94919734	7751201.09525417	10662367.8283287	2357164.65650772	6050592.78564877	8793203.1964956	11360112.2637485	0	0	0	0	0	0	0	0	0	120313.227540235	0	0	0	0	0	869868.154556284	0	0	0	0	0	0	0	155503.935070873	0	136419.196000734	0	0	0	584280.798611962	0	0	289160.096160361	0	0	0	0	0	0	89603.7271684757	0	0	0	0	0	0	7077635.15053288	268562.08797997	215761.556281859	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp009774455
s__14-2_sp009911185	0	0	0	0	0	0	0	0	0	224377.204440994	0	0	0	0	0	0	0	0	0	0	0	0	0	2873652.22221259	3812044.75091202	2238056.51303977	3400240.93508455	2439199.94081494	2385682.31344112	768292.518778661	2282147.452466	0	0	0	0	0	0	0	0	0	0	82501.5522351502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1428863.23904348	0	258609.512035869	1180083.14924432	597794.025937428	4202002.38051592	3640898.66765039	0	1316492.86543151	452297.621023513	1141179.73895536	0	2306262.47579932	2251633.97376312	760155.91043988	0	0	0	0	0	214528.321398125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639794.718547056	0	0	0	0	0	0	0	0	2496633.74668573	2659170.69891938	2100079.11447773	1874702.0357501	572127.343812554	1159958.20243008	2485035.68596615	3278731.58831766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483260.085864602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985493.501972932	234991.826982474	323642.334422788	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp009911185
s__14-2_sp011960065	0	0	0	0	0	0	0	0	357431.410167933	1346263.22664596	0	0	0	0	0	0	0	0	0	0	0	0	0	11368294.5054564	15332891.1092239	10071254.308679	16822244.6262078	9512879.76917826	11524680.7141617	3523548.44819179	11120282.1320161	0	0	0	0	0	0	0	0	0	249860.969803508	577510.865646052	220502.704153674	791546.711725253	0	907396.820652173	208740.592831437	0	0	0	0	0	309153.511295822	0	315900.573913043	0	100771.266018307	0	0	0	0	0	0	0	0	0	0	0	12892616.5821739	0	5504688.18476349	5477367.0700774	3392885.0120773	18652053.7322182	16978085.3659908	276360.431444943	7702883.78709928	3045470.64822499	4447674.88003114	84583.9676715237	10547307.0559889	7591223.11154422	3131842.35101231	0	0	0	0	0	1340802.00873828	0	0	0	0	0	0	0	313493.271109011	0	728506.155366847	0	595274.967391304	465436.647412009	0	0	1519512.45654926	0	0	0	0	0	0	0	0	12464811.1323501	12046363.6481167	11607710.0145678	13201026.8350736	2654670.87529025	5737090.56877578	8315311.71842519	11868084.763347	0	0	0	0	0	0	0	0	0	240626.45508047	0	0	0	0	0	1304802.23183443	0	0	0	0	0	124398.942834138	480250.409252257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4076359.48543349	604264.697954934	467483.371944027	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp011960065
s__14-2_sp012519695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536836.12942433	423560.527879113	300227.093212652	393712.108272947	325226.658775325	220216.828933027	26492.8454751263	248961.540269018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574374.426113687	0	0	168062.918991257	211072.223144306	0	0	338251.8297839	192997.197751124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293721.617257145	352420.213109798	343649.30964181	195281.462057302	0	125400.886749197	286734.886842248	461793.181453191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__14-2;s__14-2 sp012519695
